order_id,user_id,order_product_id,order_date,is_discounted,is_canceled
C000634,A0577,B002,2022-07-23,0,0
C000635,A0818,B057,2022-02-25,0,0
C000636,A0364,B013,2022-10-15,0,0
C000637,A0818,B034,2022-12-22,0,0
C000638,A0739,B009,2022-10-15,0,0
C000639,A0417,B001,2022-12-02,0,0
C000640,A0527,B012,2022-08-25,0,0
C000641,A0961,B018,2022-07-11,0,0
C000642,A0946,B042,2022-07-17,0,0
C000643,A0734,B005,2022-12-22,0,0
C000644,A0964,B007,2022-04-12,0,0
C000645,A0069,B046,2022-11-11,0,0
C000646,A0341,B040,2022-05-29,0,0
C000647,A0234,B024,2022-10-23,0,0
C000648,A0125,B048,2022-02-14,0,0
C000649,A0885,B040,2022-12-08,0,0
C000650,A0195,B022,2022-10-14,0,0
C000651,A0834,B019,2022-05-15,0,0
C000652,A0296,B010,2022-10-14,0,0
C000653,A0515,B055,2022-01-06,0,0
C000654,A0635,B018,2022-06-02,0,0
C000655,A0803,B025,2022-12-03,0,0
C000656,A0034,B040,2022-05-06,0,0
C000657,A0759,B032,2022-08-23,0,0
C000658,A0615,B021,2022-02-23,0,0
C000659,A0672,B039,2022-06-18,0,0
C000660,A0270,B048,2022-10-01,0,0
C000661,A0408,B017,2022-08-02,0,0
C000662,A0530,B008,2022-04-22,0,0
C000663,A0572,B057,2022-12-05,0,0
C000664,A0411,B024,2022-01-22,0,0
C000665,A0126,B046,2022-11-19,0,0
C000666,A0091,B020,2022-03-15,0,0
C000667,A0620,B035,2022-07-18,0,0
C000668,A0684,B004,2022-11-27,0,0
C000669,A0497,B004,2022-07-02,0,0
C000670,A0498,B055,2022-01-05,0,0
C000671,A0773,B023,2022-02-11,0,0
C000672,A0478,B046,2022-08-19,0,0
C000673,A0125,B008,2022-11-17,0,0
C000674,A0983,B027,2022-03-25,0,0
C000675,A0557,B020,2022-05-26,0,0
C000676,A0559,B013,2022-08-20,0,0
C000677,A0917,B018,2022-01-13,0,0
C000678,A0721,B053,2022-01-01,0,0
C000679,A0939,B018,2022-11-04,0,0
C000680,A0840,B019,2022-09-13,0,0
C000681,A0685,B009,2022-06-12,0,0
C000682,A0764,B001,2022-07-26,0,0
C000683,A0431,B009,2022-07-01,0,0
C000684,A0804,B004,2022-11-06,0,0
C000685,A0454,B001,2022-11-06,0,0
C000686,A0946,B037,2022-01-20,0,0
C000687,A0364,B032,2022-04-08,0,0
C000688,A0082,B010,2022-05-12,0,0
C000689,A0153,B006,2022-04-04,0,0
C000690,A0494,B001,2022-02-12,0,0
C000691,A0378,B040,2022-10-18,0,0
C000692,A0022,B049,2022-08-21,0,0
C000693,A0393,B026,2022-04-25,0,0
C000694,A0609,B019,2022-06-15,0,0
C000695,A0849,B034,2022-04-08,0,0
C000696,A0451,B026,2022-04-02,0,0
C000697,A0417,B042,2022-01-18,0,0
C000698,A0670,B039,2022-03-04,0,0
C000699,A0337,B047,2022-01-24,0,0
C000700,A0160,B021,2022-02-21,0,0
C000701,A0448,B017,2022-04-07,0,0
C000702,A0774,B018,2022-02-01,0,0
C000703,A0327,B032,2022-12-10,0,0
C000704,A0161,B027,2022-11-25,0,0
C000705,A0316,B058,2022-08-12,0,0
C000706,A0034,B023,2022-09-29,0,0
C000707,A0935,B025,2022-04-02,0,0
C000708,A0696,B014,2022-03-28,0,0
C000709,A0001,B038,2022-01-10,0,0
C000710,A0665,B023,2022-11-07,0,0
C000711,A0408,B021,2022-06-14,0,0
C000712,A0872,B002,2022-09-08,0,0
C000713,A0669,B020,2022-04-22,0,0
C000714,A0229,B020,2022-10-10,0,0
C000715,A0968,B036,2022-09-24,0,0
C000716,A0496,B018,2022-06-08,0,0
C000717,A0631,B034,2022-10-23,0,0
C000718,A0475,B020,2022-06-16,0,0
C000719,A0008,B056,2022-02-01,0,0
C000720,A0197,B033,2022-02-22,0,0
C000721,A0781,B016,2022-08-24,0,0
C000722,A0759,B033,2022-04-23,0,0
C000723,A0945,B022,2022-07-15,0,0
C000724,A0243,B040,2022-08-13,0,0
C000725,A0926,B025,2022-09-26,0,0
C000726,A0910,B031,2022-04-29,0,0
C000727,A0365,B051,2022-04-18,0,0
C000728,A0290,B033,2022-01-07,0,0
C000729,A0401,B040,2022-06-20,0,0
C000730,A0006,B060,2022-06-22,0,0
C000731,A0588,B013,2022-11-13,0,0
C000732,A0869,B011,2022-04-11,0,0
C000733,A0781,B030,2022-07-31,0,0
C000734,A0578,B017,2022-06-28,0,0
C000735,A0615,B021,2022-03-24,0,0
C000736,A0717,B058,2022-02-12,0,0
C000737,A0466,B037,2022-04-18,0,0
C000738,A0169,B008,2022-10-10,0,0
C000739,A0001,B014,2022-09-05,0,0
C000740,A0863,B019,2022-01-28,0,0
C000741,A0332,B048,2022-10-25,0,0
C000742,A0717,B020,2022-09-22,0,0
C000743,A0540,B022,2022-01-02,0,0
C000744,A0244,B036,2022-03-15,0,0
C000745,A0237,B018,2022-06-22,0,0
C000746,A0585,B004,2022-02-09,0,0
C000747,A0246,B018,2022-09-13,0,0
C000748,A0407,B056,2022-07-22,0,0
C000749,A0498,B040,2022-07-19,0,0
C000750,A0693,B019,2022-09-04,0,0
C000751,A0579,B017,2022-02-27,0,0
C000752,A0145,B021,2022-01-04,0,0
C000753,A0628,B007,2022-07-31,0,0
C000754,A0205,B046,2022-07-01,0,0
C000755,A0572,B024,2022-01-01,0,0
C000756,A0524,B051,2022-02-18,0,0
C000757,A0814,B018,2022-12-26,0,0
C000758,A0631,B002,2022-01-15,0,0
C000759,A0514,B039,2022-10-06,0,0
C000760,A0638,B025,2022-11-10,0,0
C000761,A0776,B031,2022-04-03,0,0
C000762,A0386,B036,2022-11-20,0,0
C000763,A0034,B004,2022-07-21,0,0
C000764,A0152,B023,2022-09-13,0,0
C000765,A0834,B001,2022-02-25,0,0
C000766,A0025,B019,2022-03-15,0,0
C000767,A0414,B024,2022-04-26,0,0
C000768,A0238,B031,2022-12-12,0,0
C000769,A0386,B036,2022-04-18,0,0
C000770,A0074,B033,2022-05-07,1,0
C000771,A0370,B002,2022-11-03,0,0
C000772,A0646,B020,2022-06-02,0,0
C000773,A0646,B020,2022-06-10,0,0
C000774,A0775,B056,2022-01-29,0,0
C000775,A0292,B001,2022-05-04,0,0
C000776,A0928,B035,2022-06-17,0,0
C000777,A0209,B020,2022-12-25,0,0
C000778,A0092,B018,2022-09-22,0,0
C000779,,B013,2022-11-21,0,0
C000780,A0364,B007,2022-01-12,0,0
C000781,A0431,B005,2022-01-24,0,0
C000782,A0530,B050,2022-03-07,0,0
C000783,A0615,B031,2022-06-17,0,0
C000784,A0188,B040,2022-12-25,0,0
C000785,A0630,B024,2022-08-05,0,0
C000786,A0645,B039,2022-08-04,0,0
C000787,A0805,B049,2022-05-26,0,0
C000788,A0168,B054,2022-05-16,0,0
C000789,A0528,B020,2022-07-11,0,0
C000790,A0296,B005,2022-12-14,0,0
C000791,A0588,B020,2022-12-22,0,0
C000792,A0964,B033,2022-12-26,0,0
C000793,A0863,B005,2022-01-22,1,0
C000794,A0007,B005,2022-06-05,0,0
C000795,A0001,B013,2022-09-15,0,0
C000796,A0743,B027,2022-03-04,0,0
C000797,A0700,B033,2022-02-11,0,0
C000798,A0968,B040,2022-02-13,0,0
C000799,A0448,B020,2022-08-29,0,0
C000800,A0061,B012,2022-12-27,0,0
C000801,A0152,B004,2022-05-04,0,0
C000802,A0903,B039,2022-09-22,0,0
C000803,A0833,B036,2022-10-12,0,0
C000804,A0116,B007,2022-04-01,0,0
C000805,A0083,B025,2022-06-29,0,0
C000806,A0971,B006,2022-04-02,0,0
C000807,A0934,B012,2022-05-18,0,0
C000808,A0764,B034,2022-01-25,0,0
C000809,A0893,B032,2022-09-30,0,0
C000810,A0468,B005,2022-05-13,0,0
C000811,A0834,B060,2022-12-24,0,0
C000812,A0821,B010,2022-09-28,0,0
C000813,A0335,B051,2022-12-25,0,0
C000814,A0527,B039,2022-05-20,0,0
C000815,A0173,B047,2022-04-20,0,0
C000816,A0051,B025,2022-07-22,0,0
C000817,A0417,B031,2022-03-26,0,0
C000818,A0970,B004,2022-09-25,0,0
C000819,A0631,B004,2022-12-03,0,0
C000820,A0008,B031,2022-07-31,1,0
C000821,A0524,B013,2022-09-11,0,0
C000822,A0835,B023,2022-11-13,1,0
C000823,A0025,B001,2022-12-29,0,0
C000824,A0670,B024,2022-04-28,0,0
C000825,A0672,B049,2022-04-16,0,0
C000826,A0481,B005,2022-12-02,0,0
C000827,A0524,B036,2022-10-17,0,0
C000828,A0770,B054,2022-08-03,0,0
C000829,A0411,B017,2022-02-08,0,0
C000830,A0797,B037,2022-12-12,0,0
C000831,A0847,B034,2022-07-09,0,0
C000832,A0173,B023,2022-11-11,0,0
C000833,A0364,B046,2022-01-26,0,0
C000834,A0451,B036,2022-09-23,0,0
C000835,A0674,B017,2022-07-08,0,0
C000836,A0481,B051,2022-03-11,0,0
C000837,A0743,B031,2022-05-02,0,0
C000838,A0965,B058,2022-10-23,0,0
C000839,A0947,B033,2022-04-20,0,0
C000840,A0438,B004,2022-05-03,0,0
C000841,A0946,B006,2022-12-22,0,0
C000842,A0631,B024,2022-07-28,0,0
C000843,A0326,B010,2022-05-26,0,0
C000844,A0174,B032,2022-01-29,0,0
C000845,A0139,B020,2022-12-27,0,0
C000846,A0758,B008,2022-12-22,0,0
C000847,A0937,B051,2022-01-25,0,0
C000848,A0184,B048,2022-07-11,0,0
C000849,A0352,B032,2022-04-16,0,0
C000850,A0107,B020,2022-01-16,0,0
C000851,A0337,B005,2022-06-21,0,0
C000852,A0467,B025,2022-12-02,0,0
C000853,A0197,B023,2022-04-04,0,0
C000854,A0549,B027,2022-11-27,0,0
C000855,A0781,B001,2022-07-26,0,0
C000856,A0585,B004,2022-11-18,0,0
C000857,A0804,B046,2022-06-23,0,0
C000858,A0325,B016,2022-07-06,0,0
C000859,A0514,B036,2022-04-02,1,0
C000860,A0774,B048,2022-11-22,0,0
C000861,A0464,B008,2022-10-14,0,0
C000862,A0540,B019,2022-03-08,0,0
C000863,A0832,B054,2022-05-22,0,0
C000864,A0228,B017,2022-05-21,0,0
C000865,A0530,B007,2022-10-17,0,0
C000866,A0022,B025,2022-12-12,0,0
C000867,A0222,B002,2022-06-29,0,0
C000868,A0512,B017,2022-05-21,0,0
C000869,A0429,B005,2022-01-26,0,0
C000870,A0168,B054,2022-05-20,0,0
C000871,A0326,B054,2022-05-21,0,0
C000872,A0805,B022,2022-07-19,0,0
C000873,A0834,B047,2022-06-05,0,0
C000874,A0903,B026,2022-01-19,0,0
C000875,A0429,B057,2022-11-02,0,0
C000876,A0716,B023,2022-03-28,0,0
C000877,A0765,B009,2022-07-14,0,0
C000878,A0571,B002,2022-12-17,0,0
C000879,A0617,B046,2022-06-04,0,0
C000880,A0477,B057,2022-04-26,0,0
C000881,A0684,B024,2022-09-04,0,0
C000882,A0488,B035,2022-03-05,0,0
C000883,A0721,B037,2022-03-25,0,0
C000884,A0507,B037,2022-07-23,0,0
C000885,A0803,B026,2022-05-21,0,0
C000886,A0488,B055,2022-03-01,0,0
C000887,A0431,B018,2022-11-27,0,0
C000888,A0417,B005,2022-09-04,0,0
C000889,A0342,B020,2022-07-25,0,0
C000890,A0620,B023,2022-09-10,0,0
C000891,A0914,B006,2022-05-15,0,0
C000892,A0255,B056,2022-01-06,0,0
C000893,A0907,B023,2022-04-29,0,0
C000894,A0832,B023,2022-05-11,0,0
C000895,A0143,B030,2022-06-09,0,0
C000896,A0672,B050,2022-05-06,0,0
C000897,A0337,B032,2022-12-03,0,0
C000898,A0393,B025,2022-09-06,0,0
C000899,A0471,B048,2022-12-15,0,0
C000900,A0529,B018,2022-01-17,0,0
C000901,A0188,B031,2022-05-25,0,0
C000902,A0422,B051,2022-01-30,0,0
C000903,A0926,B006,2022-09-18,0,0
C000904,A0205,B056,2022-10-22,0,0
C000905,A0401,B031,2022-01-13,0,0
C000906,A0364,B001,2022-06-20,0,0
C000907,A0934,B021,2022-02-09,0,0
C000908,A0066,B039,2022-03-12,0,0
C000909,A0903,B025,2022-07-08,0,0
C000910,A0142,B046,2022-07-25,0,0
C000911,A0833,B019,2022-12-06,0,0
C000912,A0803,B033,2022-12-27,0,0
C000913,A0307,B013,2022-07-04,0,0
C000914,A0315,B020,2022-06-30,0,0
C000915,A0962,B010,2022-11-01,0,0
C000916,A0084,B035,2022-05-10,0,0
C000917,A0917,B006,2022-10-29,1,0
C000918,A0173,B013,2022-03-15,0,0
C000919,A0858,B028,2022-10-10,0,0
C000920,A0946,B021,2022-12-03,0,0
C000921,A0873,B021,2022-04-30,0,0
C000922,A0776,B007,2022-03-20,0,0
C000923,A0899,B019,2022-12-29,0,0
C000924,A0627,B044,2022-11-27,0,0
C000925,A0019,B020,2022-07-15,0,0
C000926,A0255,B015,2022-02-24,0,0
C000927,A0298,B037,2022-11-27,0,0
C000928,A0870,B020,2022-11-21,0,0
C000929,A0947,B001,2022-02-09,0,0
C000930,A0797,B023,2022-04-29,0,0
C000931,A0254,B026,2022-08-10,0,0
C000932,A0530,B027,2022-03-13,0,0
C000933,A0464,B024,2022-08-20,0,0
C000934,A0619,B026,2022-12-27,0,0
C000935,A0078,B035,2022-07-21,0,0
C000936,A0394,B021,2022-09-12,0,0
C000937,A0478,B036,2022-01-04,0,0
C000938,A0315,B013,2022-04-04,0,0
C000939,A0784,B054,2022-08-14,0,0
C000940,A0437,B022,2022-07-24,0,0
C000941,A0126,B027,2022-08-16,0,0
C000942,A0672,B039,2022-06-25,0,0
C000943,A0498,B023,2022-01-21,0,0
C000944,A0332,B054,2022-09-02,0,0
C000945,A0020,B048,2022-09-28,0,0
C000946,A0663,B030,2022-12-14,0,0
C000947,A0098,B024,2022-05-31,0,0
C000948,A0669,B039,2022-09-23,0,0
C000949,A0037,B001,2022-03-02,0,0
C000950,A0292,B055,2022-08-10,0,0
C000951,A0853,B001,2022-01-25,0,0
C000952,A0296,B036,2022-07-22,0,0
C000953,A0341,B012,2022-08-12,0,0
C000954,A0729,B039,2022-09-04,0,0
C000955,A0342,B025,2022-03-26,0,0
C000956,A0123,B018,2022-12-24,0,0
C000957,A0577,B038,2022-09-07,0,0
C000958,A0254,B008,2022-09-01,0,0
C000959,A0849,B033,2022-08-13,0,0
C000960,A0422,B015,2022-08-17,0,0
C000961,A0822,B057,2022-04-07,0,0
C000962,A0283,B015,2022-11-20,0,0
C000963,A0937,B012,2022-07-06,0,0
C000964,A0674,B025,2022-10-12,0,0
C000965,A0074,B001,2022-04-25,0,0
C000966,A0370,B047,2022-04-30,0,0
C000967,A0559,B014,2022-01-08,0,0
C000968,A0365,B019,2022-05-22,0,0
C000969,A0724,B034,2022-01-01,0,0
C000970,A0729,B018,2022-08-13,0,0
C000971,A0821,B051,2022-03-23,0,0
C000972,A0007,B002,2022-10-17,0,0
C000973,A0672,B006,2022-03-20,0,0
C000974,A0993,B002,2022-10-13,0,0
C000975,A0832,B018,2022-02-18,0,0
C000976,A0351,B021,2022-04-06,0,0
C000977,A0540,B026,2022-10-01,0,0
C000978,A0488,B001,2022-12-04,0,0
C000979,A0084,B058,2022-11-01,0,0
C000980,A0060,B032,2022-10-21,0,0
C000981,A0296,B017,2022-07-19,0,0
C000982,A0638,B027,2022-12-24,0,0
C000983,A0585,B008,2022-10-17,0,0
C000984,A0034,B008,2022-11-25,0,0
C000985,A0964,B006,2022-08-12,0,0
C000986,A0292,B035,2022-08-14,0,0
C000987,A0422,B016,2022-05-09,0,0
C000988,A0046,B003,2022-01-26,0,0
C000989,A0965,B021,2022-05-14,0,0
C000990,A0275,B010,2022-02-13,0,0
C000991,A0065,B033,2022-12-29,0,0
C000992,A0918,B022,2022-03-19,0,0
C000993,A0578,B027,2022-03-16,0,0
C000994,A0407,B040,2022-09-27,0,0
C000995,A0438,B021,2022-02-12,0,0
C000996,A0821,B034,2022-09-01,0,0
C000997,A0360,B014,2022-01-24,0,0
C000998,A0169,B039,2022-03-24,0,0
C000999,A0464,B022,2022-05-20,0,0
C001000,A0473,B020,2022-12-25,0,0
C001001,A0341,B031,2022-07-13,0,0
C001002,A0394,B058,2022-10-24,0,0
C001003,A0092,B048,2022-10-23,0,0
C001004,A0483,B037,2022-10-27,0,0
C001005,A0998,B006,2022-05-03,0,0
C001006,A0046,B060,2022-03-11,0,0
C001007,A0578,B041,2022-04-03,0,0
C001008,A0016,B011,2022-10-01,0,0
C001009,A0224,B010,2022-05-31,0,0
C001010,A0832,B020,2022-08-28,0,0
C001011,A0163,B004,2022-01-06,1,0
C001012,A0719,B056,2022-12-23,0,0
C001013,A0665,B027,2022-09-11,0,0
C001014,A0512,B026,2022-07-25,0,0
C001015,A0422,B017,2022-01-14,0,0
C001016,A0700,B022,2022-09-01,0,0
C001017,A0337,B020,2022-10-27,0,0
C001018,A0529,B006,2022-06-02,0,0
C001019,A0455,B019,2022-05-03,0,0
C001020,A0652,B022,2022-02-21,0,0
C001021,A0770,B025,2022-12-10,0,0
C001022,A0695,B057,2022-01-09,0,0
C001023,A0528,B052,2022-11-09,0,0
C001024,A0390,B010,2022-01-19,0,0
C001025,A0669,B053,2022-03-07,0,0
C001026,A0451,B035,2022-02-11,0,0
C001027,A0669,B020,2022-01-13,0,0
C001028,A0222,B003,2022-08-05,0,0
C001029,A0483,B040,2022-12-02,0,0
C001030,A0797,B050,2022-02-01,0,0
C001031,A0502,B018,2022-01-10,0,0
C001032,A0964,B002,2022-08-01,0,0
C001033,A0672,B027,2022-12-26,0,0
C001034,A0431,B022,2022-04-25,0,0
C001035,A0038,B019,2022-10-29,0,0
C001036,A0847,B038,2022-10-15,0,0
C001037,A0240,B022,2022-04-25,0,0
C001038,A0945,B031,2022-02-23,0,0
C001039,A0638,B020,2022-06-27,0,0
C001040,A0918,B053,2022-04-26,0,0
C001041,A0914,B041,2022-10-16,0,0
C001042,A0489,B027,2022-12-10,0,0
C001043,A0477,B001,2022-05-06,0,0
C001044,A0411,B032,2022-09-09,0,0
C001045,A0229,B035,2022-12-25,0,0
C001046,A0417,B035,2022-03-07,0,0
C001047,A0169,B035,2022-09-03,0,0
C001048,A0382,B001,2022-07-10,0,0
C001049,A0669,B048,2022-12-14,0,0
C001050,A0814,B054,2022-01-01,0,0
C001051,A0706,B047,2022-12-07,0,0
C001052,A0946,B020,2022-12-14,0,0
C001053,A0082,B040,2022-01-01,0,0
C001054,A0066,B014,2022-12-22,0,0
C001055,A0700,B041,2022-07-24,0,0
C001056,A0163,B040,2022-07-23,1,0
C001057,A0540,B013,2022-10-15,0,0
C001058,A0153,B032,2022-12-24,0,0
C001059,A0283,B034,2022-10-21,0,0
C001060,A0107,B035,2022-10-17,0,0
C001061,A0080,B023,2022-03-20,0,0
C001062,A0025,B006,2022-08-26,0,0
C001063,A0585,B051,2022-12-26,0,0
C001064,A0332,B021,2022-05-31,0,0
C001065,A0125,B051,2022-01-23,0,0
C001066,A0834,B032,2022-02-06,0,0
C001067,A0341,B058,2022-02-14,0,0
C001068,A0255,B046,2022-12-31,0,0
C001069,A0540,B017,2022-08-25,0,0
C001070,A0363,B036,2022-02-15,0,0
C001071,A0008,B040,2022-12-21,0,0
C001072,A0638,B021,2022-03-08,0,0
C001073,A0873,B034,2022-04-25,0,0
C001074,A0498,B008,2022-01-01,0,0
C001075,A0449,B012,2022-02-14,0,0
C001076,A0904,B002,2022-02-20,0,0
C001077,A0493,B034,2022-04-25,0,0
C001078,A0926,B027,2022-11-18,0,0
C001079,A0499,B035,2022-03-28,0,0
C001080,A0193,B054,2022-05-14,0,0
C001081,A0489,B026,2022-06-25,0,0
C001082,A0578,B004,2022-12-07,0,0
C001083,A0631,B005,2022-01-27,0,0
C001084,A0553,B017,2022-05-26,0,0
C001085,A0627,B043,2022-03-05,0,0
C001086,A0669,B018,2022-10-19,0,0
C001087,A0992,B014,2022-12-08,0,0
C001088,A0163,B024,2022-11-10,0,0
C001089,A0464,B025,2022-06-13,0,0
C001090,A0066,B007,2022-04-08,0,0
C001091,A0802,B056,2022-09-10,0,0
C001092,A0298,B041,2022-08-07,0,0
C001093,A0877,B056,2022-05-31,0,0
C001094,A0888,B004,2022-03-25,0,0
C001095,A0802,B060,2022-05-03,0,0
C001096,A0275,B012,2022-08-21,0,0
C001097,A0407,B049,2022-05-09,0,0
C001098,A0238,B018,2022-07-19,0,0
C001099,A0739,B032,2022-12-07,0,0
C001100,A0774,B003,2022-08-26,0,0
C001101,A0867,B037,2022-10-22,0,0
C001102,A0774,B056,2022-11-14,0,0
C001103,A0630,B019,2022-10-31,0,0
C001104,A0168,B040,2022-02-25,0,0
C001105,A0743,B058,2022-06-03,0,0
C001106,A0432,B020,2022-11-30,0,0
C001107,A0046,B013,2022-09-26,0,0
C001108,A0169,B054,2022-08-25,0,0
C001109,A0578,B019,2022-08-31,0,0
C001110,A0540,B018,2022-02-12,0,0
C001111,A0128,B056,2022-05-02,0,0
C001112,A0669,B021,2022-09-23,0,0
C001113,A0631,B038,2022-08-25,0,0
C001114,A0587,B008,2022-03-22,0,0
C001115,A0360,B010,2022-07-24,0,0
C001116,A0937,B013,2022-04-21,0,0
C001117,A0197,B017,2022-09-22,0,0
C001118,A0074,B033,2022-09-04,0,0
C001119,A0145,B040,2022-09-08,0,0
C001120,A0394,B038,2022-02-09,0,0
C001121,A0083,B034,2022-05-06,0,0
C001122,A0712,B019,2022-02-01,0,0
C001123,A0743,B023,2022-05-22,0,0
C001124,A0160,B034,2022-11-19,0,0
C001125,A0038,B021,2022-12-26,0,0
C001126,A0964,B003,2022-09-29,0,0
C001127,A0833,B041,2022-08-04,0,0
C001128,A0943,B006,2022-04-25,0,0
C001129,A0983,B024,2022-04-30,0,0
C001130,A0079,B019,2022-03-25,0,0
C001131,A0254,B006,2022-12-20,0,0
C001132,A0018,B019,2022-04-14,0,0
C001133,A0152,B019,2022-06-01,0,0
C001134,A0128,B015,2022-10-30,0,0
C001135,A0128,B038,2022-05-12,0,0
C001136,A0945,B001,2022-12-26,0,0
C001137,A0128,B031,2022-11-24,0,0
C001138,A0126,B022,2022-10-18,0,0
C001139,A0776,B016,2022-03-22,0,0
C001140,A0475,B025,2022-03-24,1,0
C001141,A0351,B017,2022-02-09,0,0
C001142,A0785,B019,2022-10-18,0,0
C001143,A0393,B017,2022-12-15,0,0
C001144,A0675,B006,2022-01-02,0,0
C001145,A0899,B007,2022-04-25,0,0
C001146,A0466,B019,2022-07-31,0,0
C001147,A0143,B004,2022-03-10,0,0
C001148,A0224,B005,2022-07-12,0,0
C001149,A0323,B023,2022-10-31,0,0
C001150,A0735,B002,2022-09-13,0,0
C001151,A0411,B006,2022-06-04,0,0
C001152,A0725,B055,2022-08-11,0,0
C001153,A0965,B034,2022-11-25,1,0
C001154,A0802,B033,2022-01-24,0,0
C001155,A0265,B040,2022-07-24,0,0
C001156,A0363,B039,2022-03-28,0,0
C001157,A0515,B031,2022-12-25,0,0
C001158,A0407,B018,2022-12-08,0,0
C001159,A0205,B018,2022-04-19,0,0
C001160,A0009,B051,2022-07-12,0,0
C001161,A0665,B017,2022-04-19,0,0
C001162,A0556,B010,2022-05-16,0,0
C001163,A0770,B038,2022-05-17,0,0
C001164,A0882,B012,2022-12-04,0,0
C001165,A0588,B024,2022-04-25,0,0
C001166,A0074,B046,2022-10-10,0,0
C001167,A0412,B015,2022-08-15,0,0
C001168,A0396,B035,2022-11-22,0,0
C001169,A0173,B030,2022-04-10,0,0
C001170,A0512,B046,2022-11-17,0,0
C001171,A0631,B021,2022-01-10,0,0
C001172,A0037,B008,2022-05-17,0,0
C001173,A0765,B008,2022-09-13,0,0
C001174,A0721,B040,2022-08-27,0,0
C001175,A0482,B002,2022-12-18,0,0
C001176,A0822,B054,2022-02-14,0,0
C001177,A0834,B046,2022-03-01,0,0
C001178,A0083,B027,2022-07-25,0,0
C001179,A0466,B034,2022-09-01,0,0
C001180,A0048,B040,2022-12-26,0,0
C001181,A0222,B025,2022-08-14,0,0
C001182,A0152,B004,2022-05-30,0,0
C001183,A0735,B010,2022-11-08,0,0
C001184,A0451,B038,2022-07-31,1,0
C001185,A0222,B002,2022-10-20,0,0
C001186,A0556,B042,2022-05-09,0,0
C001187,A0630,B048,2022-11-11,0,0
C001188,A0803,B048,2022-01-31,0,0
C001189,A0635,B011,2022-12-27,0,0
C001190,A0034,B020,2022-12-13,0,0
C001191,A0776,B020,2022-08-13,0,0
C001192,A0025,B011,2022-06-07,0,0
C001193,A0378,B020,2022-09-25,0,0
C001194,A0805,B029,2022-06-24,0,0
C001195,A0488,B036,2022-12-14,0,0
C001196,A0665,B013,2022-12-21,0,0
C001197,A0665,B001,2022-04-24,0,0
C001198,A0454,B011,2022-09-10,0,0
C001199,A0341,B022,2022-10-08,0,0
C001200,A0696,B034,2022-05-21,0,0
C001201,A0275,B046,2022-05-05,0,0
C001202,A0743,B016,2022-09-03,0,0
C001203,A0567,B007,2022-05-02,0,0
C001204,A0698,B039,2022-03-08,0,0
C001205,A0168,B001,2022-12-10,0,0
C001206,A0665,B024,2022-01-24,0,0
C001207,A0585,B013,2022-10-23,0,0
C001208,A0571,B002,2022-07-05,0,0
C001209,A0364,B018,2022-01-03,0,0
C001210,A0739,B003,2022-09-15,0,0
C001211,A0588,B040,2022-05-25,0,0
C001212,A0285,B023,2022-07-19,0,0
C001213,A0436,B018,2022-03-17,0,0
C001214,A0571,B036,2022-09-16,0,0
C001215,A0571,B021,2022-10-01,0,0
C001216,A0237,B018,2022-09-12,0,0
C001217,A0853,B055,2022-09-02,0,0
C001218,A0001,B008,2022-07-31,0,0
C001219,A0903,B057,2022-09-02,0,0
C001220,A0473,B003,2022-06-19,0,0
C001221,A0712,B017,2022-03-23,0,0
C001222,A0802,B013,2022-12-13,0,0
C001223,A0034,B021,2022-12-10,0,0
C001224,A0537,B057,2022-06-05,0,0
C001225,A0947,B001,2022-06-25,0,0
C001226,A0212,B051,2022-07-29,0,0
C001227,A0007,B027,2022-03-01,0,0
C001228,A0080,B012,2022-10-20,0,0
C001229,A0765,B037,2022-05-06,0,0
C001230,A0249,B036,2022-08-30,0,0
C001231,A0540,B031,2022-01-09,0,0
C001232,A0493,B034,2022-03-06,0,0
C001233,A0429,B020,2022-10-02,0,0
C001234,A0252,B022,2022-05-31,0,0
C001235,A0917,B005,2022-01-01,0,0
C001236,A0724,B013,2022-11-24,0,0
C001237,A0092,B007,2022-10-16,0,0
C001238,A0359,B032,2022-05-05,0,0
C001239,A0466,B016,2022-02-06,0,0
C001240,A0549,B057,2022-05-04,0,0
C001241,A0664,B020,2022-01-01,0,0
C001242,A0138,B017,2022-10-25,0,0
C001243,A0365,B035,2022-09-08,0,0
C001244,A0899,B033,2022-03-09,0,0
C001245,A0337,B024,2022-09-18,0,0
C001246,A0169,B025,2022-08-05,0,0
C001247,A0609,B002,2022-10-28,0,0
C001248,A0063,B006,2022-11-30,0,0
C001249,A0152,B037,2022-06-10,0,0
C001250,A0907,B028,2022-11-18,0,0
C001251,A0935,B022,2022-05-29,0,0
C001252,A0577,B021,2022-12-02,0,0
C001253,A0193,B020,2022-02-14,0,0
C001254,A0370,B001,2022-02-07,0,0
C001255,A0525,B035,2022-01-18,0,0
C001256,A0229,B044,2022-08-18,0,0
C001257,A0537,B015,2022-01-22,0,0
C001258,A0337,B021,2022-08-06,0,0
C001259,A0628,B031,2022-06-21,0,0
C001260,A0802,B004,2022-07-08,0,0
C001261,A0210,B038,2022-09-10,0,0
C001262,A0937,B006,2022-12-06,0,0
C001263,A0123,B041,2022-10-02,0,0
C001264,A0302,B017,2022-01-07,0,0
C001265,A0866,B018,2022-08-18,0,0
C001266,A0378,B021,2022-11-08,0,0
C001267,A0499,B012,2022-03-25,0,0
C001268,A0296,B023,2022-02-25,0,0
